      target_x       ,      target_y       ,       node1_x       ,       node2_x       ,       node1_y       ,       node2_y       
+0.690785378295364350,+0.458489032970590349,+0.696045891997077448,+0.426321860515876117,+0.726114968118592996,+0.444590046168886588,+0.711258973254875970,+0.475615744600033030,+0.725314686889605542,+0.408361196622976930,+0.764526677107950969,+0.451040939970734411,+0.665447156240526083,+0.444496240126768360,+0.762680601468644026,+0.414889000859593404,+0.669639506748623270,+0.413326665592962106,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.726114968118592996,+0.444590046168886588,+0.696045891997077448,+0.426321860515876117,+0.725314686889605542,+0.408361196622976930,+0.665447156240526083,+0.444496240126768360,+0.762680601468644026,+0.414889000859593404,+0.750173594472524075,+0.368657784443984893,+0.699348193682884478,+0.387421802781530766,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.468567937328275230,+0.456808922161334285,+0.474086967512995228,+0.451414165875304474,+0.473582301322944932,+0.459395812240137980,+0.483531751553643863,+0.450824506829323235,+0.478807777843304083,+0.463398240207715584,+0.468978521493262190,+0.441368703390403405,+0.479580548967706355,+0.443371395278016611,+0.472958899844517333,+0.466320580513392868,+0.467664039716464475,+0.463043775509860533,+0.465170640239206568,+0.451500261729789742,+0.479120309956101331,+0.456951189772701161
+0.451485767448018105,+0.527861701312661968,+0.446564459838261985,+0.531676939898517942,+0.448379690077067572,+0.525808665493472605,+0.444361164052301361,+0.526335509596539519,+0.452713739372297974,+0.523513846406635563,+0.449305528406723720,+0.522342083520239808,+0.439827153136942539,+0.528075545769203347,+0.446154514193339791,+0.538605845600918842,+0.453897231518547883,+0.531549787776881111,+0.437870533918829796,+0.536891214193555788,+0.000000000000000000,+0.000000000000000000
+0.537446866231817921,+0.489908368911958769,+0.537789908433925157,+0.486612222012841600,+0.539484899027634301,+0.488616450622703702,+0.534241388375709336,+0.485703158660896583,+0.541224284877762529,+0.486751698158231272,+0.536846909091239777,+0.483173830989567288,+0.540493164678778060,+0.483707585336329404,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.539484899027634301,+0.488616450622703702,+0.537789908433925157,+0.486612222012841600,+0.541224284877762529,+0.486751698158231272,+0.543916619231398224,+0.487710494078478329,+0.537446866231817921,+0.489908368911958769,+0.544405089535263675,+0.484453732333696041,+0.536846909091239777,+0.483173830989567288,+0.534241388375709336,+0.485703158660896583,+0.541596847599479236,+0.489266320520528764,+0.534874566806630036,+0.488552613278105230,+0.000000000000000000,+0.000000000000000000
+0.493365547263497406,+0.491269244396112359,+0.491450785836751225,+0.491147740967867064,+0.493064130550550317,+0.489127903223276428,+0.492650250772615594,+0.492837916854808822,+0.489771738219834551,+0.492592085985979034,+0.491248244200102768,+0.493091508291569058,+0.489531968378203231,+0.490466904104747192,+0.495088209959208880,+0.490414276487359801,+0.495430380332779918,+0.487324890083007445,+0.492242842470713093,+0.486287579655164781,+0.490468372214513448,+0.488504321640948647
+0.460625947322995610,+0.508716924117882274,+0.459971239695815715,+0.509821225741624806,+0.459885291104101146,+0.508476389445173926,+0.459126670099430645,+0.507969952325205032,+0.458870367698932913,+0.509182210112612443,+0.460682029525131043,+0.507854960479107054,+0.461253982698541676,+0.509286596269127978,+0.458514317065330745,+0.510744527866861642,+0.461306478030880318,+0.510672272651613302,+0.459974552283935745,+0.507452656767807042,+0.459729330832375771,+0.511686125443679640
+0.452977362427016417,+0.503670747230799853,+0.452511059171502139,+0.503101217466628947,+0.453444358447944840,+0.503114514733611129,+0.451519790622185446,+0.503371306573261457,+0.453213946255797917,+0.502610841711147449,+0.453926076669690315,+0.502506251849238805,+0.451738659353698724,+0.502581933672802572,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.453152403038870222,+0.497837035121130589,+0.452668157248183267,+0.498204320980002557,+0.452447456672131709,+0.497362658987193840,+0.451906579049603740,+0.498069155786033335,+0.451659410039458364,+0.496557917793523040,+0.452725884614506080,+0.496461847286348235,+0.452986274488894558,+0.498843184926772709,+0.453301010496585111,+0.497167347718630470,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.452668157248183267,+0.498204320980002557,+0.451906579049603740,+0.498069155786033335,+0.452447456672131709,+0.497362658987193840,+0.452725884614506080,+0.496461847286348235,+0.450981719465555486,+0.497963952498579554,+0.451659410039458364,+0.496557917793523040,+0.451490360186054429,+0.497341008467542367,+0.452335627960506748,+0.498800395762186766,+0.453301010496585111,+0.497167347718630470,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.545960692607548093,+0.502324052696135004,+0.545196402800566471,+0.501794038452758606,+0.545869841406785516,+0.501524679311107890,+0.544909705595281846,+0.501201861804176696,+0.545276342977381479,+0.502715969876430968,+0.545810364602807296,+0.500953673909997788,+0.544564887459821900,+0.502193589796166129,+0.545375616692715282,+0.501132752967349604,+0.546559317826269653,+0.501845735648930202,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.545869841406785516,+0.501524679311107890,+0.545196402800566471,+0.501794038452758606,+0.545375616692715282,+0.501132752967349604,+0.545276342977381479,+0.502715969876430968,+0.544909705595281846,+0.501201861804176696,+0.545960692607548093,+0.502324052696135004,+0.545468381650441203,+0.500604123089237296,+0.544538838464636687,+0.501462576209626643,+0.545810364602807296,+0.500953673909997788,+0.544999004100409246,+0.500718141236819236,+0.000000000000000000,+0.000000000000000000
+0.441490715356178620,+0.490855705353044069,+0.440186087822844740,+0.493000415609349818,+0.438510561925568698,+0.490717366071912298,+0.435543276124337020,+0.490676978551297494,+0.443187823936185943,+0.493686893671843263,+0.440216731200265776,+0.487902351658700495,+0.436736080683482575,+0.487679378470500302,+0.437168520322655185,+0.493922106084313861,+0.440634642925439912,+0.495721968369522925,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.440186087822844740,+0.493000415609349818,+0.438510561925568698,+0.490717366071912298,+0.441490715356178620,+0.490855705353044069,+0.436736080683482575,+0.487679378470500302,+0.435543276124337020,+0.490676978551297494,+0.443187823936185943,+0.493686893671843263,+0.437168520322655185,+0.493922106084313861,+0.440216731200265776,+0.487902351658700495,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.443143018041107839,+0.488738790754048358,+0.441490715356178620,+0.490855705353044069,+0.440216731200265776,+0.487902351658700495,+0.443187823936185943,+0.493686893671843263,+0.443951942203539729,+0.491140809227919584,+0.442295567118963617,+0.485959054864957052,+0.439124444076293308,+0.483463814437740780,+0.440186087822844740,+0.493000415609349818,+0.436736080683482575,+0.487679378470500302,+0.438510561925568698,+0.490717366071912298,+0.000000000000000000,+0.000000000000000000
+0.441490715356178620,+0.490855705353044069,+0.440216731200265776,+0.487902351658700495,+0.443143018041107839,+0.488738790754048358,+0.436736080683482575,+0.487679378470500302,+0.438510561925568698,+0.490717366071912298,+0.439124444076293308,+0.483463814437740780,+0.445824501625320335,+0.489943792930297883,+0.445592874278725570,+0.486543703224270041,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.565679858767870192,+0.517308285521978162,+0.561836046304900472,+0.514936956740980167,+0.565107761224157956,+0.511945932714601093,+0.560430027368124084,+0.518711644857173915,+0.566391828221148752,+0.506302873012430821,+0.561567059699987881,+0.508362654555111093,+0.570874956758289809,+0.514558838814300978,+0.569987158638545766,+0.509792206325029196,+0.559984371317120422,+0.511757797547704452,+0.558190211660816615,+0.514726618373846811,+0.000000000000000000,+0.000000000000000000
