      target_x       ,      target_y       ,       node1_x       ,       node2_x       ,       node1_y       ,       node2_y       
+0.560249203291557585,+0.300951372706844245,+0.580894695222179069,+0.316700481576380644,+0.556246811695797705,+0.332669747185878883,+0.540133029130927200,+0.359264609046156147,+0.536696444603930622,+0.308992971269420713,+0.532889861611666071,+0.335328843727652925,+0.583490488653904182,+0.282500325396822738,+0.604006057836991017,+0.334421377778483520,+0.604441438034098777,+0.302613445514149870,+0.578792826420345241,+0.341749233568136135,+0.000000000000000000,+0.000000000000000000
+0.556246811695797705,+0.332669747185878883,+0.580894695222179069,+0.316700481576380644,+0.578792826420345241,+0.341749233568136135,+0.564379241501454021,+0.360702826298450518,+0.588889161514957737,+0.363087878705302292,+0.560249203291557585,+0.300951372706844245,+0.604441438034098777,+0.302613445514149870,+0.604006057836991017,+0.334421377778483520,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.352356444013153136,+0.456309592846198098,+0.326832171213356337,+0.445596535168473362,+0.354152894673395224,+0.441110981724846141,+0.346298230552108122,+0.418473719487903795,+0.298048620523475916,+0.463233944018852761,+0.342987536496388690,+0.469700317441683446,+0.326168289839698644,+0.419064633388075036,+0.369269428379777331,+0.430175369753657943,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.525526191769937534,+0.579096718426357793,+0.536934340453066872,+0.572579343549985076,+0.533464775362075150,+0.586429783654541459,+0.524219553808139893,+0.566663644418468837,+0.535848210670537561,+0.559617959021249001,+0.518819233571344074,+0.592015824851099381,+0.546648148811455625,+0.581055348829344065,+0.548330754228699813,+0.569960555337294172,+0.544479219893825528,+0.562675355600673610,+0.530615863639408269,+0.597796553501744654,+0.000000000000000000,+0.000000000000000000
+0.533464775362075150,+0.586429783654541459,+0.536934340453066872,+0.572579343549985076,+0.546648148811455625,+0.581055348829344065,+0.542861469536131347,+0.594926229833009135,+0.525526191769937534,+0.579096718426357793,+0.548330754228699813,+0.569960555337294172,+0.544479219893825528,+0.562675355600673610,+0.535848210670537561,+0.559617959021249001,+0.558695115688316313,+0.588088091381331557,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.487367646318089154,+0.464167271205197518,+0.481416942118630453,+0.458230332147422981,+0.491042311988727276,+0.458577582409404938,+0.487903909992922658,+0.450826759507800989,+0.500376028370554171,+0.460402407482856657,+0.494265784930453755,+0.467033197010028822,+0.472109825826192930,+0.451355901608307686,+0.496613262879418871,+0.450404711805754865,+0.482780869473588725,+0.466303958203706070,+0.471868835727800806,+0.460775059187932823,+0.000000000000000000,+0.000000000000000000
+0.481416942118630453,+0.458230332147422981,+0.487903909992922658,+0.450826759507800989,+0.491042311988727276,+0.458577582409404938,+0.487367646318089154,+0.464167271205197518,+0.494265784930453755,+0.467033197010028822,+0.496613262879418871,+0.450404711805754865,+0.490629839286559788,+0.440211991392059188,+0.480734686889245255,+0.446812400735033088,+0.500376028370554171,+0.460402407482856657,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+0.525861141604259119,+0.478914025501179674,+0.524119174194976001,+0.474503182249348510,+0.529479705443422932,+0.474193187368990188,+0.526711704021734395,+0.470228991260409346,+0.530145162245239443,+0.468468945526861580,+0.534294262320252344,+0.470297965997875156,+0.519146459524335468,+0.474276952120778250,+0.522502166527327838,+0.469197703233510455,+0.533758387483106223,+0.476289792241724408,+0.521147666736942128,+0.479023482789622035,+0.530289004945027953,+0.479513776718002493
+0.558148352780957313,+0.504369502268371184,+0.560565304705644252,+0.505816725743742146,+0.557737631377027698,+0.506705372084444772,+0.556788328918085051,+0.509431020423728897,+0.559919054597101229,+0.502655665277979558,+0.563973946045891128,+0.508521250162841554,+0.560102931010407645,+0.509255510211058970,+0.555011900898132016,+0.506855828019298293,+0.555869387830488004,+0.504544918174035240,+0.564007218620333983,+0.504062744324345502,+0.000000000000000000,+0.000000000000000000
+0.533902531615112030,+0.514810988667151470,+0.535826819964845935,+0.512668374993910936,+0.537487784690261927,+0.515536663278081342,+0.533593355573375061,+0.511627354131633405,+0.535053491044556684,+0.510648898777423810,+0.540231117743490974,+0.514007138844157274,+0.535699845131215602,+0.517869669318459236,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
