Id,x,y,type
125 , 0.3559681249340986 , 0.4784256847382923 , 1 , 0
126 , 0.3556221433744714 , 0.4783347204609702 , 1 , 0
127 , 0.3552557000782383 , 0.47824089591054153 , 1 , 0
128 , 0.3548677945980751 , 0.478144669105021 , 1 , 0
129 , 0.35445742066544367 , 0.47804658128065625 , 1 , 0
130 , 0.3540235717758356 , 0.4779472759901917 , 1 , 0
131 , 0.35356524100118664 , 0.4778475532033635 , 1 , 0
132 , 0.3530814310420296 , 0.47774839398635455 , 1 , 0
133 , 0.35257116742926314 , 0.47765098637364284 , 1 , 0
134 , 0.35203351528643057 , 0.4775567527700327 , 1 , 0
135 , 0.3514675883918696 , 0.4774674592122352 , 1 , 0
136 , 0.35087251751717585 , 0.4773857037155688 , 1 , 0
137 , 0.350247549732604 , 0.477314801889592 , 1 , 0
138 , 0.34959215015430334 , 0.47725870237007756 , 1 , 0
139 , 0.3489061001366199 , 0.4772221000709136 , 1 , 0
140 , 0.3481896148790921 , 0.4772123003919091 , 1 , 0
141 , 0.3474438735385841 , 0.47724014689491173 , 1 , 0
142 , 0.346671827631787 , 0.4773185804458715 , 1 , 0
143 , 0.3458793811771866 , 0.47746390015661744 , 1 , 0
144 , 0.345077573607363 , 0.4776970666986066 , 1 , 0
145 , 0.3442859718468255 , 0.4780428474620681 , 1 , 0
146 , 0.34354399535605623 , 0.4785373440256268 , 1 , 0
147 , 0.3429110324745124 , 0.47920356998115204 , 1 , 0
148 , 0.34244670871752636 , 0.4800271773900575 , 1 , 0
149 , 0.3421915953678131 , 0.48096478652855806 , 1 , 0
150 , 0.3421528343755727 , 0.48196097486880013 , 1 , 0
151 , 0.34229873053155324 , 0.4829715419414418 , 1 , 0
152 , 0.3425909280107497 , 0.4839729911902963 , 1 , 0
153 , 0.34299851820018423 , 0.4849552908882629 , 1 , 0
154 , 0.34349641330773667 , 0.48591563526387477 , 1 , 0
155 , 0.3440651900442951 , 0.4868546768928604 , 1 , 0
156 , 0.3446895659288875 , 0.4877744789351399 , 1 , 0
157 , 0.3453601984044947 , 0.4886754899072745 , 1 , 0
158 , 0.3460682811743331 , 0.4895590009824753 , 1 , 0
159 , 0.346806711463433 , 0.4904258969417778 , 1 , 0
160 , 0.34756896462330905 , 0.4912772222524527 , 1 , 0
161 , 0.34834902018572533 , 0.4921140779805208 , 1 , 0
162 , 0.3491429134099081 , 0.49293601473433535 , 1 , 0
163 , 0.3499471399733628 , 0.4937423319805517 , 1 , 0
164 , 0.35075819354734866 , 0.49453251714630225 , 1 , 0
165 , 0.3515726159358572 , 0.4953062180541531 , 1 , 0
166 , 0.35238704166367935 , 0.4960632147131329 , 1 , 0
167 , 0.3531982366277873 , 0.4968033917499727 , 1 , 0
168 , 0.354003250381703 , 0.49752657874096406 , 1 , 0
169 , 0.35479983159095213 , 0.49823208350281806 , 1 , 0
170 , 0.35558600171251653 , 0.49891915742391485 , 1 , 0
171 , 0.3563599109436303 , 0.4995871686008257 , 1 , 0
172 , 0.35711985174964406 , 0.5002355980068769 , 1 , 0
173 , 0.3578642693247198 , 0.5008640349030008 , 1 , 0
174 , 0.3585917690050292 , 0.5014721716800251 , 1 , 0
175 , 0.3593011207356231 , 0.5020597982813921 , 1 , 0
176 , 0.3599912607615063 , 0.5026267963328046 , 1 , 0
177 , 0.36066129076883074 , 0.5031731330840371 , 1 , 0
178 , 0.36131048124127074 , 0.5036988472095267 , 1 , 0
179 , 0.3619382894470239 , 0.50420401375629 , 1 , 0
180 , 0.36254432399458036 , 0.5046887728936368 , 1 , 0
181 , 0.363128326190521 , 0.5051533370423732 , 1 , 0
182 , 0.36369016189890113 , 0.5055979838446621 , 1 , 0
183 , 0.36422981262804915 , 0.5060230491793285 , 1 , 0
184 , 0.36474736608078584 , 0.5064289203056846 , 1 , 0
185 , 0.36524300649553565 , 0.5068160290649392 , 1 , 0
186 , 0.3657170117420354 , 0.5071848364982664 , 1 , 0
187 , 0.3661697453362096 , 0.5075358242373691 , 1 , 0
188 , 0.3666016341259128 , 0.5078695049785255 , 1 , 0
189 , 0.36701315868146517 , 0.5081864178113774 , 1 , 0
190 , 0.3674048444981241 , 0.5084871217786702 , 1 , 0
191 , 0.3677772555948394 , 0.5087721914301819 , 1 , 0
192 , 0.3681309859437278 , 0.5090422108276371 , 1 , 0
193 , 0.3684666533894889 , 0.5092977695532013 , 1 , 0
194 , 0.3687848933104212 , 0.5095394585820034 , 1 , 0
195 , 0.3690863529563734 , 0.5097678667148074 , 1 , 0
196 , 0.3693716863319069 , 0.5099835774498592 , 1 , 0
197 , 0.3696415496157544 , 0.5101871662705519 , 1 , 0
198 , 0.3698965970971939 , 0.5103791983272965 , 1 , 0
199 , 0.37013747374276956 , 0.5105602316211968 , 1 , 0
200 , 0.3703648067540655 , 0.510730822554657 , 1 , 0
201 , 0.37057921486314666 , 0.5108915087215721 , 1 , 0
202 , 0.3707813074734344 , 0.5110428059977746 , 1 , 0
203 , 0.3709716818515731 , 0.5111852089749179 , 1 , 0
204 , 0.371150920836885 , 0.5113191914005621 , 1 , 0
205 , 0.37131959101018885 , 0.5114452066282369 , 1 , 0
206 , 0.3714782427772079 , 0.5115636892075767 , 1 , 0
207 , 0.37162740277721656 , 0.5116750504936153 , 1 , 0
208 , 0.3717675837011723 , 0.5117796870418723 , 1 , 0
209 , 0.37189927613677026 , 0.5118779753983678 , 1 , 0
210 , 0.617972400351826 , 0.5192800938465169 , 1 , 0
211 , 0.6179138531177326 , 0.5191911267291731 , 1 , 0
212 , 0.6178111783307828 , 0.5191978516037636 , 1 , 0
213 , 0.6176965020577981 , 0.519205361818442 , 1 , 0
214 , 0.617568483361767 , 0.5192137439782363 , 1 , 0
215 , 0.6174256469497255 , 0.5192230926944555 , 1 , 0
216 , 0.6172663735966726 , 0.5192335108244605 , 1 , 0
217 , 0.6170888909133118 , 0.5192451095262386 , 1 , 0
218 , 0.6168912648020809 , 0.5192580080444152 , 1 , 0
219 , 0.6166713920353813 , 0.5192723331185451 , 1 , 0
220 , 0.6164269944924758 , 0.5192882178725863 , 1 , 0
221 , 0.61615561570647 , 0.5193058000056888 , 1 , 0
222 , 0.615854620498117 , 0.5193252190584507 , 1 , 0
223 , 0.6155211986050465 , 0.5193466124759458 , 1 , 0
224 , 0.615152373414271 , 0.519370110126331 , 1 , 0
225 , 0.6147450165588128 , 0.5193958269033044 , 1 , 0
226 , 0.6142958706546982 , 0.5194238528939806 , 1 , 0
227 , 0.6138015801662174 , 0.5194542406997719 , 1 , 0
228 , 0.6132587327413568 , 0.5194869893310127 , 1 , 0
229 , 0.6126639118797889 , 0.5195220242144212 , 1 , 0
230 , 0.6120137620765274 , 0.5195591729221769 , 1 , 0
231 , 0.6113050671962035 , 0.5195981364356935 , 1 , 0
232 , 0.6105348430519906 , 0.5196384698049121 , 1 , 0
233 , 0.6097004511727407 , 0.5196797281097505 , 1 , 0
234 , 0.6087997153050694 , 0.5197214785523114 , 1 , 0
235 , 0.6078310414785434 , 0.519763218006893 , 1 , 0
236 , 0.6067935469362594 , 0.5198043781252351 , 1 , 0
237 , 0.6056871879262119 , 0.5198443372586112 , 1 , 0
238 , 0.6045128794961511 , 0.5198824376109207 , 1 , 0
239 , 0.6032725994844566 , 0.5199180074017813 , 1 , 0
240 , 0.6019694682892466 , 0.519950387261613 , 1 , 0
241 , 0.6006077960180695 , 0.5199789594824658 , 1 , 0
242 , 0.5991930894309218 , 0.5200031781923753 , 1 , 0
243 , 0.5977320127784597 , 0.5200225981063338 , 1 , 0
244 , 0.5962322991867628 , 0.5200368993301036 , 1 , 0
245 , 0.5947026125012713 , 0.5200459058255934 , 1 , 0
246 , 0.593152363194677 , 0.5200495956128278 , 1 , 0
247 , 0.5915914856785833 , 0.5200481015470577 , 1 , 0
248 , 0.5900301876934266 , 0.5200417024719824 , 1 , 0
249 , 0.5884786849578094 , 0.5200308055671413 , 1 , 0
250 , 0.5869469359678839 , 0.5200159216222753 , 1 , 0
251 , 0.5854443880369902 , 0.5199976355894851 , 1 , 0
252 , 0.5839797550287671 , 0.519976575189003 , 1 , 0
253 , 0.5825608432729971 , 0.5199533803999085 , 1 , 0
254 , 0.5811943885802735 , 0.5199286753934717 , 1 , 0
255 , 0.5798859812981124 , 0.5199030456942748 , 1 , 0
256 , 0.5786400204825127 , 0.5198770207137471 , 1 , 0
257 , 0.5774597180308051 , 0.5198510622698339 , 1 , 0
258 , 0.5763471430343614 , 0.5198255587309126 , 1 , 0
259 , 0.5753032989246432 , 0.5198008240442958 , 1 , 0
260 , 0.5743282251575977 , 0.5197771006580568 , 1 , 0
261 , 0.5734211151269968 , 0.5197545652589051 , 1 , 0
262 , 0.572580442563961 , 0.5197333362940432 , 1 , 0
263 , 0.5718040850850158 , 0.5197134822602101 , 1 , 0
264 , 0.5710894662869276 , 0.5196950307313001 , 1 , 0
265 , 0.5704336468230669 , 0.5196779759215074 , 1 , 0
266 , 0.5698334463172505 , 0.5196622866025635 , 1 , 0
267 , 0.5692855328171721 , 0.5196479126068555 , 1 , 0
268 , 0.5687865028941987 , 0.5196347904463697 , 1 , 0
269 , 0.5683329485929693 , 0.5196228479583347 , 1 , 0
270 , 0.5679215120595307 , 0.5196120080481124 , 1 , 0
271 , 0.5679215120595307 , 0.5192005994129966 , 1 , 0
272 , 0.5679215120595307 , 0.5187744685387289 , 1 , 0
273 , 0.5679215120595307 , 0.518334078232737 , 1 , 0
274 , 0.5679215120595307 , 0.5178800058709842 , 1 , 0
275 , 0.5679215120595307 , 0.5174129447764965 , 1 , 0
276 , 0.5679215120595307 , 0.5169337037954796 , 1 , 0
277 , 0.5679215120595307 , 0.5164432049265578 , 1 , 0
278 , 0.5679215120595307 , 0.5159424789060268 , 1 , 0
279 , 0.5679215120595307 , 0.5154326587081 , 1 , 0
280 , 0.5679215120595307 , 0.5149149709820311 , 1 , 0
281 , 0.5679215120595307 , 0.5143907255151614 , 1 , 0
282 , 0.5679215120595307 , 0.513861302879262 , 1 , 0
283 , 0.5679215120595307 , 0.5133281404836308 , 1 , 0
284 , 0.5679215120595307 , 0.5127927173186635 , 1 , 0
285 , 0.5679215120595307 , 0.5122565377246892 , 1 , 0
286 , 0.5679215120595307 , 0.5117211145597218 , 1 , 0
287 , 0.5679215120595307 , 0.5111879521640907 , 1 , 0
288 , 0.5679215120595307 , 0.5106585295281914 , 1 , 0
289 , 0.5679215120595307 , 0.5101342840613214 , 1 , 0
290 , 0.5679215120595307 , 0.5096165963352528 , 1 , 0
291 , 0.5679215120595307 , 0.5091067761373258 , 1 , 0
292 , 0.5679215120595307 , 0.5086060501167948 , 1 , 0
293 , 0.5679215120595307 , 0.5081155512478731 , 1 , 0
294 , 0.5679215120595307 , 0.5076363102668563 , 1 , 0
295 , 0.5679215120595308 , 0.5071692491723685 , 1 , 0
296 , 0.5679215120595307 , 0.5067151768106156 , 1 , 0
297 , 0.5679215120595307 , 0.5062747865046237 , 1 , 0
298 , 0.5679215120595307 , 0.505848655630356 , 1 , 0
299 , 0.5679215120595307 , 0.5054372469952403 , 1 , 0
300 , 0.5675168038604808 , 0.5053623839243465 , 1 , 0
301 , 0.5670839540347679 , 0.5052823035633337 , 1 , 0
302 , 0.5666211520407267 , 0.5051966547601422 , 1 , 0
303 , 0.5661264926760944 , 0.505105062499212 , 1 , 0
304 , 0.5655979746644303 , 0.5050071258505993 , 1 , 0
305 , 0.5650334997055929 , 0.504902415584126 , 1 , 0
306 , 0.5644308722325058 , 0.504790471408645 , 1 , 0
307 , 0.5637878000093395 , 0.5046707987628302 , 1 , 0
308 , 0.5631018957217422 , 0.5045428650715565 , 1 , 0
309 , 0.5623706797465398 , 0.5044060953723374 , 1 , 0
310 , 0.5615915801107925 , 0.5042598896293251 , 1 , 0
311 , 0.5607618981261766 , 0.5041038263230554 , 1 , 0
312 , 0.5598788159855448 , 0.5039376550620575 , 1 , 0
313 , 0.558939415280738 , 0.5037612382069476 , 1 , 0
314 , 0.5579406805717527 , 0.5035745857928947 , 1 , 0
315 , 0.5568795041696013 , 0.5033778985918135 , 1 , 0
316 , 0.5557526927082234 , 0.5031716194157401 , 1 , 0
317 , 0.5545569787085478 , 0.502956478983517 , 1 , 0
318 , 0.553289439487142 , 0.5027312602696096 , 1 , 0
319 , 0.5519477102521184 , 0.5024916504807749 , 1 , 0
320 , 0.5505287733070134 , 0.5022371971797177 , 1 , 0
321 , 0.5490294997532822 , 0.5019684255113127 , 1 , 0
322 , 0.5474467800544568 , 0.5016862852439361 , 1 , 0
323 , 0.545777546750639 , 0.5013922389878727 , 1 , 0
324 , 0.5440188984940957 , 0.5010877806023987 , 1 , 0
325 , 0.5421682947113357 , 0.5007736505657865 , 1 , 0
326 , 0.5402234231880718 , 0.5004506331630763 , 1 , 0
327 , 0.5381822453733202 , 0.5001197032503959 , 1 , 0
328 , 0.5360430340174328 , 0.49978204066782256 , 1 , 0
329 , 0.5338044198340869 , 0.4994390446613904 , 1 , 0
330 , 0.5314654339981937 , 0.499092345610647 , 1 , 0
331 , 0.5290255742568487 , 0.4987438175201706 , 1 , 0
332 , 0.5264848302332966 , 0.49839556244681016 , 1 , 0
333 , 0.5238437636846717 , 0.4980497692179556 , 1 , 0
334 , 0.5211035394195926 , 0.4977087501622452 , 1 , 0
335 , 0.5182659540446457 , 0.4973749946695921 , 1 , 0
336 , 0.5153334687006814 , 0.4970511522447551 , 1 , 0
337 , 0.5123092363447203 , 0.4967400095620258 , 1 , 0
338 , 0.5091971119168045 , 0.49644445201648985 , 1 , 0
339 , 0.5060017178537908 , 0.4961670634551626 , 1 , 0
340 , 0.5027284045889474 , 0.49590988303167555 , 1 , 0
341 , 0.499383235701448 , 0.49567476962385965 , 1 , 0
342 , 0.49597291646950964 , 0.4954632772689573 , 1 , 0
343 , 0.49250477964044864 , 0.49527663905540886 , 1 , 0
344 , 0.4889867044340874 , 0.49511582713962 , 1 , 0
345 , 0.4854270539721493 , 0.49498153657413324 , 1 , 0
346 , 0.4818345979719908 , 0.4948741701376989 , 1 , 0
347 , 0.47821843200627734 , 0.4947937622307335 , 1 , 0
348 , 0.47458787030452104 , 0.4947399668969318 , 1 , 0
349 , 0.4709523681688481 , 0.49471214267073726 , 1 , 0
350 , 0.46732140687376156 , 0.4947093753638882 , 1 , 0
351 , 0.46370440052464273 , 0.4947304962401811 , 1 , 0
352 , 0.4601105989400672 , 0.4947740285620375 , 1 , 0
353 , 0.4565489895592074 , 0.4948382557000662 , 1 , 0
354 , 0.4530282212473412 , 0.49492162111290966 , 1 , 0
355 , 0.44955653832758213 , 0.49502298663558386 , 1 , 0
356 , 0.4461417030396912 , 0.49514113529807546 , 1 , 0
357 , 0.4427909319398994 , 0.49527473443455766 , 1 , 0
358 , 0.4395108451352176 , 0.495422388662821 , 1 , 0
359 , 0.43630745367221213 , 0.4955832186937604 , 1 , 0
360 , 0.4331861374789259 , 0.4957567644395838 , 1 , 0
361 , 0.4301515989355071 , 0.49594239462576034 , 1 , 0
362 , 0.42720785089446245 , 0.4961393025546563 , 1 , 0
363 , 0.42435821594297957 , 0.4963464544161738 , 1 , 0
364 , 0.42160522101497855 , 0.4965614229490669 , 1 , 0
365 , 0.4189506559749837 , 0.49678091248794304 , 1 , 0
366 , 0.41639569234923224 , 0.497002011214447 , 1 , 0
367 , 0.4139409100697548 , 0.4972222213748067 , 1 , 0
368 , 0.411586359292704 , 0.4974394460150471 , 1 , 0
369 , 0.4093317665552104 , 0.49765371508622913 , 1 , 0
370 , 0.4071767570403348 , 0.4978687349193373 , 1 , 0
371 , 0.4051205340108195 , 0.49808763358297997 , 1 , 0
372 , 0.4031618760905583 , 0.49831248770050507 , 1 , 0
373 , 0.4012991873455254 , 0.49854448739047297 , 1 , 0
374 , 0.3995304690046506 , 0.49878357728329503 , 1 , 0
375 , 0.39785245251760687 , 0.49902250183482005 , 1 , 0
376 , 0.3962611200782287 , 0.4992511691895988 , 1 , 0
377 , 0.39475333363849474 , 0.49946717951855174 , 1 , 0
378 , 0.3933268961108273 , 0.4996755515236205 , 1 , 0
379 , 0.39197940264424197 , 0.4998802900107532 , 1 , 0
380 , 0.39070791771109986 , 0.5000820534308504 , 1 , 0
381 , 0.3895090564404421 , 0.5002789084153739 , 1 , 0
382 , 0.3883795729698975 , 0.5004700248716561 , 1 , 0
383 , 0.38731651111843707 , 0.5006562677758848 , 1 , 0
384 , 0.3863169247001609 , 0.5008382847569367 , 1 , 0
385 , 0.38537762682566357 , 0.5010152421775599 , 1 , 0
386 , 0.3844953184383557 , 0.5011854684248565 , 1 , 0
387 , 0.3836668533952269 , 0.5013478616624691 , 1 , 0
388 , 0.382890230222433 , 0.5015066485221035 , 1 , 0
389 , 0.38216740475467004 , 0.5016814871117165 , 1 , 0
390 , 0.38152733069237366 , 0.5019553263756265 , 1 , 0
391 , 0.3809882915325096 , 0.5023244684573414 , 1 , 0
392 , 0.3805365278087269 , 0.5027379342047104 , 1 , 0
393 , 0.3801649360463472 , 0.5031749209918985 , 1 , 0
394 , 0.3798682835945446 , 0.503622614357012 , 1 , 0
395 , 0.37964095879682913 , 0.5040709085342449 , 1 , 0
396 , 0.37947607386172116 , 0.5045113267352006 , 1 , 0
397 , 0.37936444184369905 , 0.504936781268712 , 1 , 0
398 , 0.3792975452678516 , 0.5053425791234123 , 1 , 0
399 , 0.379267151598817 , 0.5057527276020101 , 1 , 0
400 , 0.3792737618836854 , 0.5061890055770073 , 1 , 0
401 , 0.3793207967277863 , 0.5066494344800216 , 1 , 0
402 , 0.37941080071783817 , 0.5071319290138735 , 1 , 0
403 , 0.3795457005833253 , 0.5076345268289447 , 1 , 0
404 , 0.3797270319630554 , 0.508155465205207 , 1 , 0
405 , 0.37995625424122925 , 0.5086931573719553 , 1 , 0
406 , 0.3802359774371456 , 0.5092455819057919 , 1 , 0
407 , 0.3805693851037868 , 0.5098102666585687 , 1 , 0
408 , 0.3809589815359577 , 0.5103849116659759 , 1 , 0
409 , 0.3814065612524763 , 0.5109676325278356 , 1 , 0
410 , 0.3819136083507883 , 0.5115568638008968 , 1 , 0
411 , 0.38248178948521205 , 0.5121510232521671 , 1 , 0
412 , 0.38311231428180115 , 0.512749123155769 , 1 , 0
413 , 0.38380599758705436 , 0.5133508967416663 , 1 , 0
414 , 0.38456444902706577 , 0.5139554653721353 , 1 , 0
415 , 0.38538960806744477 , 0.5145617297953158 , 1 , 0
416 , 0.38628301791647074 , 0.5151692678499138 , 1 , 0
417 , 0.38724647585321387 , 0.5157775039005001 , 1 , 0
418 , 0.38828211527867235 , 0.5163854810772148 , 1 , 0
419 , 0.3893920107792198 , 0.5169924180638041 , 1 , 0
420 , 0.3905783924399284 , 0.517597320342181 , 1 , 0
421 , 0.3918433842702677 , 0.5181994287363101 , 1 , 0
422 , 0.3931893180693508 , 0.5187975514472141 , 1 , 0
423 , 0.39461846508279375 , 0.5193905451002566 , 1 , 0
424 , 0.39613315516177694 , 0.519976984124481 , 1 , 0
425 , 0.39773563854590477 , 0.5205554164965418 , 1 , 0
426 , 0.3994281407263077 , 0.5211241480049845 , 1 , 0
427 , 0.401212789058847 , 0.5216813446446397 , 1 , 0
428 , 0.4030916357676685 , 0.5222248482102176 , 1 , 0
429 , 0.40506674363915623 , 0.5227516801575868 , 1 , 0
430 , 0.40713917500269226 , 0.5232618307222962 , 1 , 0
431 , 0.40931284997868356 , 0.5237414690631096 , 1 , 0
432 , 0.4115997374236767 , 0.5241257337520474 , 1 , 0
433 , 0.41399553635685704 , 0.5244174631872293 , 1 , 0
434 , 0.4164919312073524 , 0.5246662137181534 , 1 , 0
435 , 0.4190852095431921 , 0.5249076530358519 , 1 , 0
436 , 0.4217745409851355 , 0.5251519553193025 , 1 , 0
437 , 0.4245600642860109 , 0.5253953661060199 , 1 , 0
438 , 0.4274415455964388 , 0.5256333535664729 , 1 , 0
439 , 0.4304181519223353 , 0.5258629170466396 , 1 , 0
