77
1.0 0.0 0.0
.98 .00331 0.0
.955 .00745 0.0
.935 .01078 0.0
.91 .0149 0.0
.88 .0199 0.0
.845 .0257 0.0
.81 .0315 0.0
.77 .0381 0.0
.73 .0447 0.0
.69 .0514 0.0
.65 .0580 0.0
.61 .0646 0.0
.57 .0710 0.0
.53 .0767 0.0
.49 .0816 0.0
.45 .0856 0.0
.41 .0887 0.0
.37 .0905 0.0
.33 .0914 0.0
.29 .0909 0.0
.255 .0892 0.0
.225 .0867 0.0
.20 .0838 0.0
.18 .0808 0.0
.16 .0775 0.0
.14 .0737 0.0
.12 .0691 0.0
.102 .0645 0.0
.085 .0593 0.0
.07 .0541 0.0
.06 .05025 0.0
.05 .04605 0.0
.04 .0415 0.0
.03 .03615 0.0
.02 .0298 0.0
.01 .0218 0.0
.005 .0165 0.0
0. 0. 0.0
.005 -.00575 0.0
.01 -.0081 0.0
.02 -.0109 0.0
.03 -.0129 0.0
.04 -.01445 0.0
.05 -.01585 0.0
.06 -.01710 0.0
.07 -.01805 0.0
.085 -.01985 0.0
.102 -.02145 0.0
.12 -.02285 0.0
.14 -.0241 0.0
.16 -.0251 0.0
.18 -.0260 0.0
.20 -.0266 0.0
.225 -.0273 0.0
.255 -.0280 0.0
.29 -.0285 0.0
.33 -.0289 0.0
.37 -.0290 0.0
.41 -.0285 0.0
.45 -.0275 0.0
.49 -.0260 0.0
.53 -.0240 0.0
.57 -.0220 0.0
.61 -.0199 0.0
.65 -.0179 0.0
.69 -.0158 0.0
.73 -.0138 0.0
.77 -.0117 0.0
.81 -.0097 0.0
.845 -.00791 0.0
.88 -.00613 0.0
.91 -.00459 0.0
.935 -.00332 0.0
.955 -.00230 0.0
.98 -.00102 0.0
1.0 0.0 0.0
