75
1.00000 .00224 0.0
.98935 .00357 0.0
.95937 .00760 0.0
.92939 .01203 0.0
.89941 .01675 0.0
.86943 .02164 0.0
.83945 .02659 0.0
.80947 .03148 0.0
.77949 .03631 0.0
.74951 .04097 0.0
.71953 .04534 0.0
.68955 .04949 0.0
.65957 .05329 0.0
.62959 .05668 0.0
.59961 .05967 0.0
.56963 .06226 0.0
.53965 .06433 0.0
.50967 .06600 0.0
.47969 .06721 0.0
.44971 .06790 0.0
.41973 .06819 0.0
.38975 .06802 0.0
.35977 .06744 0.0
.32978 .06646 0.0
.29980 .06514 0.0
.26982 .06347 0.0
.23984 .06146 0.0
.20986 .05910 0.0
.17988 .05645 0.0
.14990 .05346 0.0
.11992 .05001 0.0
.08994 .04581 0.0
.05996 .04022 0.0
.02998 .03159 0.0
.01151 .02158 0.0
.00575 .01600 0.0
.00288 .01168 0.0
0.00000 0.00000 0.0
.00288 -.01145 0.0
.00575 -.01554 0.0
.01151 -.02072 0.0
.02998 -.02929 0.0
.05996 -.03585 0.0
.08994 -.03942 0.0
.11992 -.04183 0.0
.14990 -.04362 0.0
.17988 -.04506 0.0
.20986 -.04627 0.0
.23984 -.04730 0.0
.26982 -.04816 0.0
.29980 -.04885 0.0
.32978 -.04932 0.0
.35977 -.04960 0.0
.38975 -.04960 0.0
.41973 -.04932 0.0
.44971 -.04874 0.0
.47969 -.04782 0.0
.50967 -.04661 0.0
.53965 -.04511 0.0
.56963 -.04322 0.0
.59961 -.04109 0.0
.62959 -.03861 0.0
.65957 -.03585 0.0
.68955 -.03286 0.0
.71953 -.02969 0.0
.74951 -.02641 0.0
.77949 -.02296 0.0
.80947 -.01951 0.0
.83945 -.01611 0.0
.86943 -.01283 0.0
.89941 -.00972 0.0
.92939 -.00696 0.0
.95937 -.00460 0.0
.98935 -.00276 0.0
1.00000 .00224 0.0
