97
1.00000     0.00000 0.0
0.99893     0.00037 0.0
0.99572     0.00147 0.0
0.99039     0.00330 0.0
0.98296     0.00584 0.0
0.97347     0.00910 0.0
0.96194     0.01305 0.0
0.94844     0.01769 0.0
0.93301     0.02297 0.0
0.91573     0.02887 0.0
0.89668     0.03540 0.0
0.87592     0.04252 0.0
0.85355     0.05022 0.0
0.82967     0.05841 0.0
0.80438     0.06707 0.0
0.77779     0.07620 0.0
0.75000     0.08579 0.0
0.72114     0.09579 0.0
0.69134     0.10605 0.0
0.66072     0.11639 0.0
0.62941     0.12656 0.0
0.59755     0.13615 0.0
0.56526     0.14458 0.0
0.53270     0.15139 0.0
0.50000     0.15643 0.0
0.46730     0.15982 0.0
0.43474     0.16164 0.0
0.40245     0.16188 0.0
0.37059     0.16058 0.0
0.33928     0.15792 0.0
0.30866     0.15415 0.0
0.27886     0.14937 0.0
0.25000     0.14365 0.0
0.22221     0.13710 0.0
0.19562     0.12980 0.0
0.17033     0.12184 0.0
0.14645     0.11333 0.0
0.12408     0.10432 0.0
0.10332     0.09493 0.0
0.08427     0.08525 0.0
0.06699     0.07544 0.0
0.05156     0.06553 0.0
0.03806     0.05557 0.0
0.02653     0.04580 0.0
0.01704     0.03634 0.0
0.00961     0.02746 0.0
0.00428     0.01815 0.0
0.00107     0.00834 0.0
0.00000     0.00000 0.0
0.00107     -0.00583 0.0
0.00428     -0.00890 0.0
0.00961     -0.01096 0.0
0.01704     -0.01313 0.0
0.02653     -0.01470 0.0
0.03806     -0.01563 0.0
0.05156     -0.01591 0.0
0.06699     -0.01568 0.0
0.08427     -0.01512 0.0
0.10332     -0.01424 0.0
0.12408     -0.01318 0.0
0.14645     -0.01196 0.0
0.17033     -0.01054 0.0
0.19562     -0.00904 0.0
0.22221     -0.00746 0.0
0.25000     -0.00582 0.0
0.27886     -0.00420 0.0
0.30866     -0.00259 0.0
0.33928     -0.00103 0.0
0.37059     0.00046 0.0
0.40245     0.00188 0.0
0.43474     0.00321 0.0
0.46730     0.00443 0.0
0.50000     0.00553 0.0
0.53270     0.00649 0.0
0.56526     0.00731 0.0
0.59755     0.00799 0.0
0.62941     0.00856 0.0
0.66072     0.00898 0.0
0.69134     0.00929 0.0
0.72114     0.00948 0.0
0.75000     0.00959 0.0
0.77779     0.00970 0.0
0.80438     0.00987 0.0
0.82967     0.01007 0.0
0.85355     0.01023 0.0
0.87592     0.01029 0.0
0.89668     0.01017 0.0
0.91573     0.00982 0.0
0.93301     0.00916 0.0
0.94844     0.00817 0.0
0.96194     0.00690 0.0
0.97347     0.00542 0.0
0.98296     0.00390 0.0
0.99039     0.00250 0.0
0.99572     0.00135 0.0
0.99893     0.00044 0.0
1.00000     0.00000 0.0
