81
       1.00000      .00000 0.0
        .99820      .00029 0.0
        .99296      .00127 0.0
        .98456      .00298 0.0
        .97328      .00531 0.0
        .95928      .00803 0.0
        .94257      .01096 0.0
        .92315      .01411 0.0
        .90116      .01753 0.0
        .87679      .02117 0.0
        .85023      .02497 0.0
        .82165      .02889 0.0
        .79126      .03288 0.0
        .75924      .03686 0.0
        .72579      .04078 0.0
        .69115      .04460 0.0
        .65551      .04824 0.0
        .61909      .05166 0.0
        .58210      .05481 0.0
        .54479      .05763 0.0
        .50733      .06007 0.0
        .46996      .06212 0.0
        .43289      .06369 0.0
        .39632      .06477 0.0
        .36045      .06535 0.0
        .32549      .06539 0.0
        .29159      .06485 0.0
        .25893      .06376 0.0
        .22772      .06210 0.0
        .19806      .05986 0.0
        .17009      .05707 0.0
        .14398      .05377 0.0
        .11982      .04993 0.0
        .09767      .04563 0.0
        .07768      .04094 0.0
        .05989      .03587 0.0
        .04433      .03049 0.0
        .03104      .02498 0.0
        .02012      .01940 0.0
        .01158      .01386 0.0
        .00540      .00851 0.0
        .00158      .00354 0.0
0.0 0.0 0.0
        .00166     -.00362 0.0
        .00686     -.00589 0.0
        .01518     -.00796 0.0
        .02645     -.00964 0.0
        .04065     -.01082 0.0
        .05781     -.01156 0.0
        .07781     -.01189 0.0
        .10057     -.01180 0.0
        .12597     -.01135 0.0
        .15388     -.01057 0.0
        .18414     -.00950 0.0
        .21657     -.00818 0.0
        .25098     -.00667 0.0
        .28717     -.00501 0.0
        .32492     -.00326 0.0
        .36398     -.00147 0.0
        .40410      .00029 0.0
        .44502      .00196 0.0
        .48645      .00350 0.0
        .52813      .00484 0.0
        .56970      .00589 0.0
        .61079      .00666 0.0
        .65110      .00720 0.0
        .69038      .00752 0.0
        .72834      .00763 0.0
        .76472      .00754 0.0
        .79926      .00727 0.0
        .83172      .00682 0.0
        .86187      .00624 0.0
        .88949      .00555 0.0
        .91441      .00479 0.0
        .93644      .00397 0.0
        .95544      .00313 0.0
        .97125      .00228 0.0
        .98372      .00146 0.0
        .99273      .00074 0.0
        .99818      .00021 0.0
       1.00000      .00000 0.0
