140
     1.000020    0.001043 0.0
     0.993328    0.001317 0.0
     0.981275    0.001813 0.0
     0.966716    0.002417 0.0
     0.950075    0.003111 0.0
     0.932100    0.003865 0.0
     0.913431    0.004654 0.0
     0.894450    0.005462 0.0
     0.875329    0.006277 0.0
     0.856147    0.007098 0.0
     0.836936    0.007917 0.0
     0.817711    0.008739 0.0
     0.798479    0.009559 0.0
     0.779244    0.010381 0.0
     0.760007    0.011199 0.0
     0.740771    0.012020 0.0
     0.721535    0.012836 0.0
     0.702299    0.013656 0.0
     0.683062    0.014472 0.0
     0.663828    0.015288 0.0
     0.644591    0.016108 0.0
     0.625357    0.016923 0.0
     0.606126    0.017743 0.0
     0.586892    0.018559 0.0
     0.567665    0.019376 0.0
     0.548437    0.020195 0.0
     0.529210    0.021008 0.0
     0.509987    0.021824 0.0
     0.490771    0.022629 0.0
     0.471546    0.023454 0.0
     0.452349    0.024300 0.0
     0.433158    0.025129 0.0
     0.413971    0.025956 0.0
     0.394868    0.026764 0.0
     0.375785    0.027551 0.0
     0.356781    0.028318 0.0
     0.337848    0.029044 0.0
     0.318961    0.029736 0.0
     0.300193    0.030376 0.0
     0.281474    0.030955 0.0
     0.262890    0.031468 0.0
     0.244404    0.031889 0.0
     0.226059    0.032220 0.0
     0.207889    0.032431 0.0
     0.189910    0.032519 0.0
     0.172224    0.032455 0.0
     0.154866    0.032233 0.0
     0.138005    0.031827 0.0
     0.121762    0.031235 0.0
     0.106397    0.030442 0.0
     0.092134    0.029470 0.0
     0.079227    0.028325 0.0
     0.067777    0.027050 0.0
     0.057795    0.025666 0.0
     0.049148    0.024215 0.0
     0.041708    0.022741 0.0
     0.035310    0.021265 0.0
     0.029789    0.019802 0.0
     0.025001    0.018351 0.0
     0.020820    0.016912 0.0
     0.017149    0.015483 0.0
     0.013913    0.014051 0.0
     0.011050    0.012606 0.0
     0.008516    0.011143 0.0
     0.006284    0.009646 0.0
     0.004339    0.008098 0.0
     0.002685    0.006478 0.0
     0.001373    0.004756 0.0
     0.000485    0.002911 0.0
     0.000052    0.000983 0.0
     0.000053   -0.000948 0.0
     0.000484   -0.002875 0.0
     0.001373   -0.004719 0.0
     0.002686   -0.006442 0.0
     0.004340   -0.008061 0.0
     0.006284   -0.009610 0.0
     0.008516   -0.011108 0.0
     0.011050   -0.012570 0.0
     0.013913   -0.014014 0.0
     0.017149   -0.015447 0.0
     0.020821   -0.016877 0.0
     0.025002   -0.018315 0.0
     0.029790   -0.019767 0.0
     0.035310   -0.021230 0.0
     0.041709   -0.022706 0.0
     0.049148   -0.024180 0.0
     0.057795   -0.025631 0.0
     0.067777   -0.027016 0.0
     0.079227   -0.028291 0.0
     0.092133   -0.029436 0.0
     0.106396   -0.030410 0.0
     0.121762   -0.031203 0.0
     0.138004   -0.031796 0.0
     0.154865   -0.032202 0.0
     0.172223   -0.032424 0.0
     0.189910   -0.032489 0.0
     0.207889   -0.032401 0.0
     0.226059   -0.032192 0.0
     0.244404   -0.031861 0.0
     0.262889   -0.031440 0.0
     0.281474   -0.030928 0.0
     0.300192   -0.030349 0.0
     0.318961   -0.029710 0.0
     0.337848   -0.029019 0.0
     0.356781   -0.028293 0.0
     0.375785   -0.027527 0.0
     0.394868   -0.026741 0.0
     0.413971   -0.025933 0.0
     0.433157   -0.025107 0.0
     0.452348   -0.024279 0.0
     0.471546   -0.023434 0.0
     0.490771   -0.022609 0.0
     0.509985   -0.021805 0.0
     0.529209   -0.020989 0.0
     0.548436   -0.020177 0.0
     0.567663   -0.019359 0.0
     0.586892   -0.018542 0.0
     0.606124   -0.017727 0.0
     0.625357   -0.016907 0.0
     0.644590   -0.016093 0.0
     0.663826   -0.015274 0.0
     0.683061   -0.014458 0.0
     0.702298   -0.013643 0.0
     0.721534   -0.012824 0.0
     0.740771   -0.012009 0.0
     0.760008   -0.011188 0.0
     0.779244   -0.010371 0.0
     0.798478   -0.009549 0.0
     0.817710   -0.008731 0.0
     0.836935   -0.007909 0.0
     0.856147   -0.007090 0.0
     0.875329   -0.006270 0.0
     0.894449   -0.005456 0.0
     0.913431   -0.004648 0.0
     0.932100   -0.003860 0.0
     0.950075   -0.003107 0.0
     0.966717   -0.002413 0.0
     0.981276   -0.001810 0.0
     0.993327   -0.001313 0.0
     1.000020    0.001043 0.0
