160
     1.000000    0.000283 0.0
     0.994054    0.001020 0.0
     0.982050    0.002599 0.0
     0.968503    0.004411 0.0
     0.954662    0.006281 0.0
     0.940783    0.008151 0.0
     0.926901    0.010007 0.0
     0.913016    0.011840 0.0
     0.899128    0.013652 0.0
     0.885240    0.015440 0.0
     0.871350    0.017206 0.0
     0.857464    0.018949 0.0
     0.843575    0.020673 0.0
     0.829689    0.022375 0.0
     0.815801    0.024054 0.0
     0.801909    0.025710 0.0
     0.788021    0.027341 0.0
     0.774128    0.028945 0.0
     0.760232    0.030524 0.0
     0.746336    0.032074 0.0
     0.732435    0.033595 0.0
     0.718530    0.035088 0.0
     0.704627    0.036550 0.0
     0.690721    0.037981 0.0
     0.676812    0.039379 0.0
     0.662904    0.040743 0.0
     0.648998    0.042070 0.0
     0.635087    0.043359 0.0
     0.621176    0.044609 0.0
     0.607268    0.045818 0.0
     0.593358    0.046987 0.0
     0.579446    0.048114 0.0
     0.565539    0.049198 0.0
     0.551631    0.050238 0.0
     0.537721    0.051233 0.0
     0.523813    0.052182 0.0
     0.509910    0.053082 0.0
     0.496007    0.053933 0.0
     0.482101    0.054735 0.0
     0.468201    0.055484 0.0
     0.454307    0.056180 0.0
     0.440410    0.056821 0.0
     0.426520    0.057405 0.0
     0.412636    0.057929 0.0
     0.398752    0.058392 0.0
     0.384874    0.058791 0.0
     0.371005    0.059123 0.0
     0.357141    0.059386 0.0
     0.343282    0.059577 0.0
     0.329435    0.059690 0.0
     0.315600    0.059723 0.0
     0.301770    0.059669 0.0
     0.287958    0.059528 0.0
     0.274163    0.059290 0.0
     0.260376    0.058951 0.0
     0.246613    0.058504 0.0
     0.232873    0.057942 0.0
     0.219153    0.057257 0.0
     0.205468    0.056441 0.0
     0.191818    0.055484 0.0
     0.178207    0.054374 0.0
     0.164654    0.053101 0.0
     0.151157    0.051646 0.0
     0.137735    0.049999 0.0
     0.124408    0.048138 0.0
     0.111182    0.046040 0.0
     0.098104    0.043683 0.0
     0.085190    0.041032 0.0
     0.072510    0.038059 0.0
     0.060109    0.034720 0.0
     0.048112    0.030979 0.0
     0.036699    0.026809 0.0
     0.026246    0.022257 0.0
     0.017438    0.017599 0.0
     0.010935    0.013364 0.0
     0.006635    0.009902 0.0
     0.003867    0.007154 0.0
     0.002062    0.004904 0.0
     0.000891    0.002993 0.0
     0.000210    0.001313 0.0
     0.000000   -0.000205 0.0
     0.000317   -0.001680 0.0
     0.001267   -0.003128 0.0
     0.002864   -0.004509 0.0
     0.005203   -0.005914 0.0
     0.008626   -0.007447 0.0
     0.013801   -0.009205 0.0
     0.021556   -0.011179 0.0
     0.031817   -0.013115 0.0
     0.043646   -0.014757 0.0
     0.056256   -0.016068 0.0
     0.069243   -0.017079 0.0
     0.082454   -0.017840 0.0
     0.095819   -0.018399 0.0
     0.109288   -0.018791 0.0
     0.122835   -0.019045 0.0
     0.136441   -0.019178 0.0
     0.150097   -0.019207 0.0
     0.163786   -0.019145 0.0
     0.177511   -0.018999 0.0
     0.191260   -0.018780 0.0
     0.205028   -0.018498 0.0
     0.218817   -0.018158 0.0
     0.232623   -0.017766 0.0
     0.246439   -0.017328 0.0
     0.260273   -0.016850 0.0
     0.274118   -0.016335 0.0
     0.287975   -0.015791 0.0
     0.301848   -0.015223 0.0
     0.315733   -0.014632 0.0
     0.329629   -0.014022 0.0
     0.343541   -0.013395 0.0
     0.357465   -0.012756 0.0
     0.371401   -0.012106 0.0
     0.385350   -0.011449 0.0
     0.399308   -0.010787 0.0
     0.413271   -0.010122 0.0
     0.427222   -0.009457 0.0
     0.441160   -0.008795 0.0
     0.455088   -0.008136 0.0
     0.469010   -0.007485 0.0
     0.482920   -0.006843 0.0
     0.496821   -0.006211 0.0
     0.510717   -0.005588 0.0
     0.524612   -0.004979 0.0
     0.538500   -0.004384 0.0
     0.552383   -0.003803 0.0
     0.566262   -0.003237 0.0
     0.580141   -0.002690 0.0
     0.594011   -0.002160 0.0
     0.607879   -0.001650 0.0
     0.621742   -0.001160 0.0
     0.635601   -0.000692 0.0
     0.649453   -0.000246 0.0
     0.663305    0.000177 0.0
     0.677155    0.000576 0.0
     0.691004    0.000952 0.0
     0.704853    0.001303 0.0
     0.718703    0.001631 0.0
     0.732557    0.001934 0.0
     0.746411    0.002212 0.0
     0.760268    0.002464 0.0
     0.774128    0.002684 0.0
     0.787988    0.002875 0.0
     0.801855    0.003031 0.0
     0.815728    0.003149 0.0
     0.829601    0.003225 0.0
     0.843477    0.003258 0.0
     0.857358    0.003240 0.0
     0.871239    0.003171 0.0
     0.885123    0.003045 0.0
     0.899010    0.002855 0.0
     0.912897    0.002596 0.0
     0.926785    0.002269 0.0
     0.940673    0.001866 0.0
     0.954562    0.001387 0.0
     0.968423    0.000836 0.0
     0.982034    0.000226 0.0
     0.994050   -0.000374 0.0
     1.000000    0.000283 0.0
