97
1.00000     0.00000 0.0
0.99893     0.00129 0.0
0.99572     0.00223 0.0
0.99039     0.00378 0.0
0.98296     0.00578 0.0
0.97347     0.00836 0.0
0.96194     0.01147 0.0
0.94844     0.01514 0.0
0.93301     0.01946 0.0
0.91573     0.02450 0.0
0.89668     0.03028 0.0
0.87592     0.03681 0.0
0.85355     0.04403 0.0
0.82967     0.05191 0.0
0.80438     0.06037 0.0
0.77779     0.06935 0.0
0.75000     0.07880 0.0
0.72114     0.08847 0.0
0.69134     0.09808 0.0
0.66072     0.10726 0.0
0.62941     0.11577 0.0
0.59755     0.12345 0.0
0.56526     0.13002 0.0
0.53270     0.13527 0.0
0.50000     0.13903 0.0
0.46730     0.14124 0.0
0.43474     0.14195 0.0
0.40245     0.14130 0.0
0.37059     0.13949 0.0
0.33928     0.13666 0.0
0.30866     0.13292 0.0
0.27886     0.12834 0.0
0.25000     0.12299 0.0
0.22221     0.11695 0.0
0.19562     0.11030 0.0
0.17033     0.10310 0.0
0.14645     0.09542 0.0
0.12408     0.08736 0.0
0.10332     0.07898 0.0
0.08427     0.07038 0.0
0.06699     0.06164 0.0
0.05156     0.05285 0.0
0.03806     0.04411 0.0
0.02653     0.03557 0.0
0.01704     0.02738 0.0
0.00961     0.01965 0.0
0.00428     0.01222 0.0
0.00107     0.00547 0.0
0.00000     0.00000 0.0
0.00107     -0.00415 0.0
0.00428     -0.00722 0.0
0.00961     -0.00990 0.0
0.01704     -0.01239 0.0
0.02653     -0.01462 0.0
0.03806     -0.01670 0.0
0.05156     -0.01860 0.0
0.06699     -0.02035 0.0
0.08427     -0.02196 0.0
0.10332     -0.02342 0.0
0.12408     -0.02473 0.0
0.14645     -0.02588 0.0
0.17033     -0.02689 0.0
0.19562     -0.02775 0.0
0.22221     -0.02846 0.0
0.25000     -0.02902 0.0
0.27886     -0.02943 0.0
0.30866     -0.02970 0.0
0.33928     -0.02981 0.0
0.37059     -0.02976 0.0
0.40245     -0.02955 0.0
0.43474     -0.02917 0.0
0.46730     -0.02860 0.0
0.50000     -0.02781 0.0
0.53270     -0.02677 0.0
0.56526     -0.02550 0.0
0.59755     -0.02403 0.0
0.62941     -0.02234 0.0
0.66072     -0.02040 0.0
0.69134     -0.01813 0.0
0.72114     -0.01546 0.0
0.75000     -0.01248 0.0
0.77779     -0.00938 0.0
0.80438     -0.00643 0.0
0.82967     -0.00385 0.0
0.85355     -0.00175 0.0
0.87592     -0.00018 0.0
0.89668     0.00089 0.0
0.91573     0.00154 0.0
0.93301     0.00181 0.0
0.94844     0.00177 0.0
0.96194     0.00147 0.0
0.97347     0.00098 0.0
0.98296     0.00040 0.0
0.99039     -0.00022 0.0
0.99572     -0.00060 0.0
0.99893     -0.00091 0.0
1.00000     0.00000 0.0
