67
1.000 0.00300 0.0
0.995 0.00333 0.0
0.99 0.00366 0.0
0.98 0.00430 0.0
0.97 0.00500 0.0
0.955 0.00820 0.0
0.935 0.01260 0.0
0.91 0.01800 0.0
0.88 0.02477 0.0
0.845 0.03220 0.0
0.81 0.04081 0.0
0.77 0.05004 0.0
0.73 0.05728 0.0
0.69 0.06257 0.0
0.650 0.06615 0.0
0.600 0.07016 0.0
0.550 0.07303 0.0
0.500 0.07575 0.0
0.450 0.07754 0.0
0.400 0.07861 0.0
0.350 0.07890 0.0
0.300 0.07832 0.0
0.250 0.07718 0.0
0.200 0.07453 0.0
0.150 0.07038 0.0
0.100 0.0636 0.0
0.075 0.0573 0.0
0.050 0.0481 0.0
0.025 0.0345 0.0
0.0125 0.0242 0.0
0.0075 0.0193 0.0
0.005 0.0160 0.0
0.002 0.0105 0.0
0.0 0.0 0.0
0.002 -0.00450 0.0
0.005 -0.00670 0.0
0.0075 -0.00780 0.0
0.0125 -0.00940 0.0
0.025 -0.01230 0.0
0.050 -0.01600 0.0
0.075 -0.01890 0.0
0.100 -0.02110 0.0
0.150 -0.02450 0.0
0.200 -0.02692 0.0
0.250 -0.02885 0.0
0.300 -0.03000 0.0
0.350 -0.03080 0.0
0.400 -0.03110 0.0
0.450 -0.03100 0.0
0.500 -0.03035 0.0
0.550 -0.02920 0.0
0.600 -0.02770 0.0
0.650 -0.02600 0.0
0.69 -0.02450 0.0
0.73 -0.02280 0.0
0.77 -0.02085 0.0
0.81 -0.01890 0.0
0.845 -0.01690 0.0
0.88 -0.01460 0.0
0.91 -0.01210 0.0
0.935 -0.01000 0.0
0.955 -0.00800 0.0
0.97 -0.00610 0.0
0.98 -0.00460 0.0
0.99 -0.00280 0.0
0.995 -0.00160 0.0
1.000 0.00300 0.0
