97
1.00000     0.00000 0.0
0.99893     0.00115 0.0
0.99572     0.00198 0.0
0.99039     0.00325 0.0
0.98296     0.00491 0.0
0.97347     0.00691 0.0
0.96194     0.00922 0.0
0.94844     0.01188 0.0
0.93301     0.01489 0.0
0.91573     0.01827 0.0
0.89668     0.02200 0.0
0.87592     0.02603 0.0
0.85355     0.03038 0.0
0.82967     0.03496 0.0
0.80438     0.03976 0.0
0.77779     0.04822 0.0
0.75000     0.05740 0.0
0.72114     0.06691 0.0
0.69134     0.07637 0.0
0.66072     0.08536 0.0
0.62941     0.09335 0.0
0.59755     0.10011 0.0
0.56526     0.10541 0.0
0.53270     0.10936 0.0
0.50000     0.11209 0.0
0.46730     0.11372 0.0
0.43474     0.11427 0.0
0.40245     0.11391 0.0
0.37059     0.11266 0.0
0.33928     0.11059 0.0
0.30866     0.10772 0.0
0.27886     0.10408 0.0
0.25000     0.09975 0.0
0.22221     0.09473 0.0
0.19562     0.08914 0.0
0.17033     0.08304 0.0
0.14645     0.07656 0.0
0.12408     0.06979 0.0
0.10332     0.06276 0.0
0.08427     0.05556 0.0
0.06699     0.04828 0.0
0.05156     0.04099 0.0
0.03806     0.03378 0.0
0.02653     0.02676 0.0
0.01704     0.02004 0.0
0.00961     0.01384 0.0
0.00428     0.00839 0.0
0.00107     0.00393 0.0
0.00000     0.00000 0.0
0.00107     -0.00244 0.0
0.00428     -0.00542 0.0
0.00961     -0.00833 0.0
0.01704     -0.01101 0.0
0.02653     -0.01346 0.0
0.03806     -0.01555 0.0
0.05156     -0.01732 0.0
0.06699     -0.01886 0.0
0.08427     -0.02025 0.0
0.10332     -0.02148 0.0
0.12408     -0.02253 0.0
0.14645     -0.02340 0.0
0.17033     -0.02418 0.0
0.19562     -0.02484 0.0
0.22221     -0.02537 0.0
0.25000     -0.02579 0.0
0.27886     -0.02610 0.0
0.30866     -0.02633 0.0
0.33928     -0.02651 0.0
0.37059     -0.02663 0.0
0.40245     -0.02669 0.0
0.43474     -0.02668 0.0
0.46730     -0.02660 0.0
0.50000     -0.02639 0.0
0.53270     -0.02609 0.0
0.56526     -0.02566 0.0
0.59755     -0.02512 0.0
0.62941     -0.02438 0.0
0.66072     -0.02348 0.0
0.69134     -0.02237 0.0
0.72114     -0.02109 0.0
0.75000     -0.01965 0.0
0.77779     -0.01773 0.0
0.80438     -0.01509 0.0
0.82967     -0.01188 0.0
0.85355     -0.00832 0.0
0.87592     -0.00543 0.0
0.89668     -0.00319 0.0
0.91573     -0.00150 0.0
0.93301     -0.00035 0.0
0.94844     0.00030 0.0
0.96194     0.00051 0.0
0.97347     0.00040 0.0
0.98296     0.00006 0.0
0.99039     -0.00032 0.0
0.99572     -0.00065 0.0
0.99893     -0.00082 0.0
1.00000     0.00000 0.0
