69
  1.00000   0.0 0.0
  0.99667   0.00057 0.0
  0.99333   0.00114 0.0
  0.99000   0.00171 0.0
  0.98667   0.00228 0.0
  0.98000   0.00340 0.0
  0.92667   0.01240 0.0
  0.87333   0.02150 0.0
  0.82000   0.03065 0.0
  0.76000   0.04077 0.0
  0.70667   0.04945 0.0
  0.65333   0.05768 0.0
  0.60000   0.06530 0.0
  0.54667   0.07214 0.0
  0.49333   0.07799 0.0
  0.44000   0.08263 0.0
  0.39333   0.08551 0.0
  0.34667   0.08710 0.0
  0.31333   0.08735 0.0
  0.27333   0.08655 0.0
  0.23333   0.08438 0.0
  0.19333   0.08055 0.0
  0.16000   0.07577 0.0
  0.12667   0.06914 0.0
  0.09333   0.06012 0.0
  0.06000   0.04786 0.0
  0.04667   0.04171 0.0
  0.03333   0.03454 0.0
  0.02667   0.03045 0.0
  0.02000   0.02587 0.0
  0.01333   0.02052 0.0
  0.01000   0.01739 0.0
  0.00667   0.01377 0.0
  0.00333   0.00929 0.0
  0.0       0.0 0.0
  0.00333  -0.00572 0.0
  0.00667  -0.00725 0.0
  0.01000  -0.00810 0.0
  0.01333  -0.00862 0.0
  0.02000  -0.00917 0.0
  0.02667  -0.00940 0.0
  0.03333  -0.00947 0.0
  0.04667  -0.00939 0.0
  0.06000  -0.00920 0.0
  0.09333  -0.00866 0.0
  0.12667  -0.00821 0.0
  0.16000  -0.00787 0.0
  0.19333  -0.00758 0.0
  0.23333  -0.00724 0.0
  0.27333  -0.00688 0.0
  0.31333  -0.00650 0.0
  0.34667  -0.00618 0.0
  0.39333  -0.00574 0.0
  0.44000  -0.00530 0.0
  0.49333  -0.00480 0.0
  0.54667  -0.00430 0.0
  0.60000  -0.00380 0.0
  0.65333  -0.00330 0.0
  0.70667  -0.00279 0.0
  0.76000  -0.00229 0.0
  0.82000  -0.00173 0.0
  0.87333  -0.00122 0.0
  0.92667  -0.00070 0.0
  0.98000  -0.00019 0.0
  0.98667  -0.00013 0.0
  0.99000  -0.00009 0.0
  0.99333  -0.00006 0.0
  0.99667  -0.00003 0.0
  1.00000   0.0 0.0
