97
1.00000     0.00000 0.0
0.99893     0.00090 0.0
0.99572     0.00118 0.0
0.99039     0.00166 0.0
0.98296     0.00221 0.0
0.97347     0.00297 0.0
0.96194     0.00390 0.0
0.94844     0.00500 0.0
0.93301     0.00627 0.0
0.91573     0.00772 0.0
0.89668     0.00939 0.0
0.87592     0.01129 0.0
0.85355     0.01343 0.0
0.82967     0.01581 0.0
0.80438     0.01845 0.0
0.77779     0.02131 0.0
0.75000     0.02438 0.0
0.72114     0.02766 0.0
0.69134     0.03112 0.0
0.66072     0.03472 0.0
0.62941     0.03839 0.0
0.59755     0.04209 0.0
0.56526     0.04571 0.0
0.53270     0.04915 0.0
0.50000     0.05228 0.0
0.46730     0.05498 0.0
0.43474     0.05718 0.0
0.40245     0.05883 0.0
0.37059     0.05988 0.0
0.33928     0.06034 0.0
0.30866     0.06023 0.0
0.27886     0.05960 0.0
0.25000     0.05852 0.0
0.22221     0.05701 0.0
0.19562     0.05512 0.0
0.17033     0.05287 0.0
0.14645     0.05029 0.0
0.12408     0.04742 0.0
0.10332     0.04426 0.0
0.08427     0.04085 0.0
0.06699     0.03720 0.0
0.05156     0.03333 0.0
0.03806     0.02924 0.0
0.02653     0.02490 0.0
0.01704     0.02028 0.0
0.00961     0.01539 0.0
0.00428     0.01032 0.0
0.00107     0.00517 0.0
0.00000     0.00000 0.0
0.00107     -0.00517 0.0
0.00428     -0.01032 0.0
0.00961     -0.01539 0.0
0.01704     -0.02028 0.0
0.02653     -0.02490 0.0
0.03806     -0.02924 0.0
0.05156     -0.03333 0.0
0.06699     -0.03720 0.0
0.08427     -0.04085 0.0
0.10332     -0.04426 0.0
0.12408     -0.04742 0.0
0.14645     -0.05029 0.0
0.17033     -0.05287 0.0
0.19562     -0.05512 0.0
0.22221     -0.05701 0.0
0.25000     -0.05852 0.0
0.27886     -0.05960 0.0
0.30866     -0.06023 0.0
0.33928     -0.06034 0.0
0.37059     -0.05988 0.0
0.40245     -0.05883 0.0
0.43474     -0.05718 0.0
0.46730     -0.05498 0.0
0.50000     -0.05228 0.0
0.53270     -0.04915 0.0
0.56526     -0.04571 0.0
0.59755     -0.04209 0.0
0.62941     -0.03839 0.0
0.66072     -0.03472 0.0
0.69134     -0.03112 0.0
0.72114     -0.02766 0.0
0.75000     -0.02438 0.0
0.77779     -0.02131 0.0
0.80438     -0.01845 0.0
0.82967     -0.01581 0.0
0.85355     -0.01343 0.0
0.87592     -0.01129 0.0
0.89668     -0.00939 0.0
0.91573     -0.00772 0.0
0.93301     -0.00627 0.0
0.94844     -0.00500 0.0
0.96194     -0.00390 0.0
0.97347     -0.00297 0.0
0.98296     -0.00221 0.0
0.99039     -0.00166 0.0
0.99572     -0.00118 0.0
0.99893     -0.00090 0.0
1.00000     0.00000 0.0
