75
1.00000 -.00074 0.0
.97500 .00604 0.0
.95000 .01287 0.0
.92500 .01965 0.0
.90000 .02639 0.0
.87500 .03313 0.0
.85000 .03983 0.0
.82500 .04644 0.0
.80000 .05291 0.0
.77500 .05913 0.0
.75000 .06517 0.0
.72500 .07096 0.0
.70000 .07639 0.0
.67500 .08144 0.0
.65000 .08604 0.0
.62500 .09013 0.0
.60000 .09374 0.0
.57500 .09674 0.0
.55000 .09917 0.0
.50000 .10269 0.0
.45000 .10456 0.0
.40000 .10500 0.0
.35000 .10409 0.0
.30000 .10169 0.0
.25000 .09778 0.0
.20000 .09209 0.0
.17500 .08848 0.0
.15000 .08413 0.0
.12500 .07909 0.0
.10000 .07309 0.0
.07500 .06561 0.0
.05000 .05600 0.0
.03750 .04974 0.0
.02500 .04165 0.0
.01250 .03069 0.0
.00500 .02035 0.0
.00200 .01300 0.0
0.00000 0.00000 0.0
.00200 -.00974 0.0
.00500 -.01444 0.0
.01250 -.02052 0.0
.02500 -.02691 0.0
.03750 -.03191 0.0
.05000 -.03569 0.0
.07500 -.04209 0.0
.10000 -.04700 0.0
.12500 -.05087 0.0
.15000 -.05426 0.0
.17500 -.05700 0.0
.20000 -.05926 0.0
.25000 -.06265 0.0
.30000 -.06448 0.0
.35000 -.06517 0.0
.40000 -.06483 0.0
.45000 -.06344 0.0
.50000 -.06091 0.0
.55000 -.05683 0.0
.57500 -.05396 0.0
.60000 -.05061 0.0
.62500 -.04678 0.0
.65000 -.04265 0.0
.67500 -.03830 0.0
.70000 -.03383 0.0
.72500 -.02930 0.0
.75000 -.02461 0.0
.77500 -.02030 0.0
.80000 -.01587 0.0
.82500 -.01191 0.0
.85000 -.00852 0.0
.87500 -.00565 0.0
.90000 -.00352 0.0
.92500 -.00248 0.0
.95000 -.00257 0.0
.97500 -.00396 0.0
1.00000 -.00074 0.0
