      target_x       ,      target_y       ,       node1_x       ,       node1_y       ,       node2_x       ,       node2_y       
+1.414256162121948934,+1.587326917635271339,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+3.056652205433812330,+0.631600852458604978,+2.191293679613218970,+1.926777101636850453,+2.180871394130758922,+0.227777413403774887,+2.892548350420306669,+1.459451277311900164,+0.214848432032067160,+1.039764366563175946,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.612932100606701669,+1.832068444292446863,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+0.999999999999999889,+0.210741724372924932,+0.441019726930975242,+2.492286579635313082,+0.273252671090636667,-0.152704008146192560,+1.416282379138014136,+1.709151494411798478,+0.347780263523411293,+2.359910667624383507,+1.590985178296711489,+2.884044379361554888,+0.942909888678859831,+0.602887480809909837,+2.186880820964939964,+1.006011046715661106,-0.172890564651733136
+1.284984689502020050,+1.658556635440545435,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+0.999999999999999778,+2.821876485350940378,+0.020493857365718293,+1.770678341862583549,-0.473379088036342432,+1.180330656238931963,+0.268188608257414418,+3.111763587537568654,+0.937885397927563758,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.321131818073314923,+1.606102293329568997,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+0.999999999999999889,+0.951302378661183390,+0.138762200123198287,+2.720981200625260499,+2.042732021705195411,+0.175519230213555866,+0.804765702231266200,+0.560853081108550477,+1.530365064803713704,+3.191163750083154671,+1.058420149200044902,+1.913751543140411737,+1.880445565255857376,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.287574042892085657,+1.866978400764001789,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+0.999999999999999667,+3.119745405832417884,+1.994539193452155246,+2.142177664419382399,+2.204366594405680502,+0.053655163668117734,+1.433889560348215797,+0.526082481073426145,+0.519130325086547328,+1.766238386711786790,+0.012121754376371086,+3.134337102057155100,+0.746564741192975445,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.391200757753951578,+1.575588156367317083,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+3.254145135373434972,+0.960962513613814240,+1.289075088850038187,+0.533130888654991253,+2.544709234808766318,+0.192797805207729378,+0.825897241707940877,+1.555616373650022810,+1.710746123161660082,+0.122185287352302274,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.563563280955366341,+2.269467247187970216,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000222,+0.073398803036044402,+0.910416440728217036,+0.364105454508133142,+1.774109045264778750,+2.701204226571192635,-0.100327780193293581,+0.450312763577959796,-0.141964057875509919,+1.548619697922553939,+0.187971324694587549,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.406460683238628828,+1.617633659408988400,+1.000000000000000000,+1.000000000000000000,+1.999999999999999778,+1.000000000000000000,+0.654043521693311369,+1.805617009729205247,+1.936378999279699364,+1.861220849677114764,+3.101165433502665714,+0.694245659115717006,+1.288429593545437957,+0.025767197232436923,+0.479128883745449818,+0.419720278377804235,+2.800526761880278492,+1.859560986990434150,+2.335207371942676691,+0.039049457396328147,+0.000000000000000000,+0.000000000000000000
+1.756633753949880639,+1.971790647982100797,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+2.593653177118080855,+0.269712309684682849,+0.684807466683469479,+1.687262441399197010,+0.306933813096931241,+0.155505213023200639,+1.422057807253223949,+0.210135975189150948,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.257645994601269690,+1.751130817904571479,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+1.462264309332914847,+0.200384338675060114,+2.681299010298049623,+1.799361606025664528,+0.626416165034686001,+0.188262675871236351,+0.534095588992219650,+1.731495454376330123,+0.210953394647942494,+1.028532061318819801,+1.910890339741742938,+1.908133273699875510,+2.483753260357770998,-0.324030155948659804,+0.000000000000000000,+0.000000000000000000
