      target_x       ,      target_y       ,       node1_x       ,       node1_y       ,       node2_x       ,       node2_y       
+1.551384942290978675,+1.660045980160530288,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+0.999999999999999889,+3.062058452701268862,+1.261180399731951063,+2.335694778691348894,+1.802366048951854705,+2.500038666631944739,+0.235652605326523212,-0.084059378941667262,+1.101470911251373197,+0.252057511820599989,+0.136222856970994566,+0.676920810960705888,+2.007213385797501637,+1.381067064565096869,+0.134940747577050879,+0.000000000000000000,+0.000000000000000000
+1.452952154131293305,+1.764588170209824280,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+0.564573139292033011,+0.309444330521569388,+0.383358041881454947,+1.863928723264451914,+2.780692232662603569,+0.330840846049751502,+2.259249447281304057,+1.704082497723432565,+2.797120694759059667,+1.182264362088687237,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.617703370398037022,+1.717488448294052006,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+1.985264977701187927,+0.252421609825574933,+2.845807676033913047,+1.231015154867795447,+2.609291354074178670,+0.573553653531380769,-0.000760694950343588,+1.091218202460644271,+1.226501076333591733,+0.261027692880790974,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.371591090093485787,+1.718936167181605246,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+2.873173192346861970,+1.120499168229939224,+0.505166986570104726,+0.268769136022772637,+1.611181089190444338,+0.002773319163397958,+2.261768502494349242,+1.792967442980607284,+0.109466916287936700,+1.054300013848115336,+2.942646885187166106,+0.129602629243932066,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.446768699240773337,+1.728965072587079543,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+0.641935912675512088,+1.592075102211582660,+2.140108302979111699,+0.060060395501842723,+2.853607715139343970,+0.544356930156584262,+0.178475989430871285,+0.995279222074585190,+2.919769224631482807,+1.288922666590347710,+2.502403104532010758,+2.027255426516249237,+0.562554879022815979,+0.375092032546318399,+1.311965858085605952,+0.312592954502780351
+1.272629229786495397,+1.726707821129773057,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+0.999999999999999778,+0.573522655828820671,+0.358878669711579112,+1.418849222272786426,+0.214497606341857994,+2.878975610851755018,+0.541750413355794658,+2.127340342240005899,+1.932265399461934985,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.391305961214700959,+1.822730765914459816,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+0.611220555393896858,+0.299076952416610586,+2.158011181163358216,-0.002094069202349891,+2.991197612793474292,+0.317745398844178295,+2.844514733353239677,+1.462697573915345828,+1.393351449933776465,+0.182275954107503080,+0.604241501028427663,+1.783360066044916259,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.261534376544654945,+1.745528553931648297,+1.000000000000000000,+1.000000000000000000,+1.999999999999999778,+0.999999999999999889,+3.076573720163743086,+0.630700879772633782,+0.160462555224942127,+0.972020628589897906,+2.093654570274168680,+1.881310337333468752,+1.542859384104178888,+0.339857265781451257,+2.733214343621805487,+1.380344117155646977,+0.356618907701481969,+1.671436894025660092,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
+1.657322377767676214,+1.504710207804924593,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000000000,+0.640015528440448844,+1.801158945498543718,-0.032463840260509524,+0.390327500679266803,-0.031740740681974078,+1.265365385784273489,+2.205346396300367218,+1.668568636790645598,+1.623420579387822471,+0.210851522930213253,+2.767381336436680161,+1.239227277108944314,+1.244686358673092075,+1.744418342690965407,+0.000000000000000000,+0.000000000000000000
+1.616388488104508081,+1.780246999784114159,+1.000000000000000000,+1.000000000000000000,+2.000000000000000000,+1.000000000000001554,+2.370872371232688902,+0.272838553060203215,+0.153007852258864707,+1.212948347244039882,+1.667488651047312365,+0.138338285333705069,+0.156996338630479348,+0.358555551466687938,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000,+0.000000000000000000
